make pos
run sampler
run mcmc
sampler done
log_prob plot
max theta done
corner plot
         13333904 function calls (13227073 primitive calls) in 173.155 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.001    0.001 function_base.py:3846(_quantile_ureduce_func)
        1    0.000    0.000    0.000    0.000 __init__.py:259(_reset_cache)
       60    0.000    0.000    1.150    0.019 spines.py:166(cla)
       17    0.000    0.000    0.005    0.000 transforms.py:1246(contains_branch_seperately)
  265/263    0.000    0.000    0.033    0.000 quantity.py:780(unit)
       87    0.000    0.000    0.000    0.000 pyparsing.py:901(setName)
       55    0.000    0.000    0.000    0.000 {built-in method numpy.min_scalar_type}
       59    0.000    0.000    0.007    0.000 transforms.py:1436(transform_path_affine)
        1    0.000    0.000    0.253    0.253 __init__.py:228(<module>)
      192    0.000    0.000    0.000    0.000 mathtext.py:1379(__init__)
      328    0.000    0.000    0.000    0.000 transforms.py:2045(get_matrix)
      101    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:908(__init__)
       78    0.000    0.000    0.012    0.000 mathtext.py:1503(render)
       80    0.000    0.000    0.000    0.000 ipaddress.py:1125(_parse_octet)
      280    0.000    0.000    0.000    0.000 socket.py:86(<lambda>)
        4    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedRandom' objects}
       32    0.000    0.000    0.000    0.000 gridspec.py:131(<listcomp>)
       45    0.000    0.000    0.001    0.000 text.py:585(set_clip_box)
        9    0.000    0.000    0.001    0.000 function_base.py:4078(meshgrid)
       21    0.000    0.000    0.001    0.000 contextlib.py:129(contextmanager)
        1    0.000    0.000    0.000    0.000 patches.py:1035(Wedge)
      4/2    0.000    0.000    0.002    0.001 colorbar.py:620(_process_values)
       89    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.005    0.005 backend_pdf.py:6(<module>)
       19    0.000    0.000    0.000    0.000 _base.py:1334(set_anchor)
       53    0.000    0.000    0.000    0.000 transforms.py:2382(transform_path_non_affine)
       27    0.000    0.000    0.001    0.000 lex.py:305(token)
      138    0.000    0.000    0.000    0.000 core.py:1592(aliases)
      126    0.000    0.000    0.000    0.000 zipfile.py:436(_decodeExtra)
       17    0.000    0.000    0.000    0.000 figure.py:97(<listcomp>)
       18    0.000    0.000    1.705    0.095 collections.py:883(draw)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1049(_BaseV4)
        1    0.000    0.000    0.001    0.001 si.py:5(<module>)
       49    0.000    0.000    0.002    0.000 pyparsing.py:1428(__or__)
      317    0.000    0.000    0.000    0.000 overrides.py:146(decorator)
        1    0.000    0.000    0.012    0.012 datetime.py:5(<module>)
      242    0.000    0.000    0.000    0.000 backend_pdf.py:2200(linewidth_cmd)
      105    0.000    0.000    0.000    0.000 backend_agg.py:265(get_canvas_width_height)
       83    0.000    0.000    0.000    0.000 _base.py:3215(get_yscale)
      206    0.000    0.000    0.000    0.000 text.py:630(get_wrap)
        6    0.000    0.000    0.000    0.000 contour.py:1188(_process_levels)
        1    0.000    0.000    0.000    0.000 request.py:2115(FancyURLopener)
       16    0.000    0.000    0.005    0.000 fitsrec.py:65(__getitem__)
        4    0.000    0.000    0.000    0.000 {built-in method posix.open}
        2    0.000    0.000    0.021    0.011 utils.py:4(<module>)
       76    0.000    0.000    0.000    0.000 mathtext.py:586(_get_offset)
      262    0.000    0.000    0.000    0.000 lines.py:613(get_markevery)
      219    0.000    0.000    0.000    0.000 {built-in method math.sin}
       17    0.000    0.000    0.000    0.000 enum.py:135(<dictcomp>)
      115    0.000    0.000    0.000    0.000 enum.py:872(_power_of_two)
        1    0.000    0.000    0.018    0.018 blas.py:143(<module>)
        6    0.000    0.000    0.023    0.004 _axes.py:730(axvline)
        1    0.000    0.000    0.001    0.001 _color_data.py:1(<module>)
       24    0.000    0.000    0.000    0.000 rcsetup.py:55(__init__)
       41    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.generic' objects}
      180    0.000    0.000    0.000    0.000 axis.py:1428(_update_axisinfo)
       28    0.000    0.000    0.000    0.000 offsetbox.py:107(_get_aligned_offsets)
      262    0.000    0.000    0.000    0.000 markers.py:280(get_alt_path)
        1    0.000    0.000    0.004    0.004 quoprimime.py:27(<module>)
       20    0.000    0.000    0.001    0.000 fitsrec.py:483(__getitem__)
        8    0.000    0.000    0.000    0.000 fromnumeric.py:1253(resize)
      340    0.000    0.000    0.000    0.000 backend_bases.py:927(get_snap)
        1    0.000    0.000    0.050    0.050 collections.py:10(<module>)
      212    0.000    0.000    0.024    0.000 core.py:1214(has_bases_in_common_with_equiv)
      256    0.000    0.000    0.000    0.000 pyparsing.py:3136(<genexpr>)
      374    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
      262    0.000    0.000    0.000    0.000 markers.py:239(get_joinstyle)
       18    0.000    0.000    0.001    0.000 transforms.py:983(_set_p1)
       57    0.000    0.000    0.000    0.000 __init__.py:19(__new__)
       18    0.000    0.000    0.000    0.000 six.py:126(__init__)
        1    0.000    0.000    0.000    0.000 core.py:1703(UnrecognizedUnit)
       50    0.000    0.000    0.001    0.000 fontconfig_pattern.py:147(_value)
        1    0.000    0.000    1.300    1.300 ClusterEmcee2_newprob_mu.py:49(get_vals)
       28    0.000    0.000    0.000    0.000 mathtext.py:2547(copy)
        4    0.000    0.000    0.000    0.000 core.py:278(__exit__)
       56    0.000    0.000    0.001    0.000 pyparsing.py:3183(__init__)
      180    0.000    0.000    0.000    0.000 pyparsing.py:371(__len__)
      206    0.000    0.000    0.000    0.000 {built-in method math.radians}
       42    0.000    0.000    0.000    0.000 sre_parse.py:257(getwhile)
       20    0.000    0.000    0.000    0.000 scale.py:521(get_scale_names)
        2    0.000    0.000    0.056    0.028 colorbar.py:416(_config_axes)
       94    0.000    0.000    0.000    0.000 core.py:3365(shape)
       70    0.000    0.000    0.001    0.000 pyparsing.py:2682(__str__)
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
      101    0.000    0.000    0.000    0.000 _inspect.py:133(strseq)
       13    0.000    0.000    0.000    0.000 _base.py:255(_getdefaults)
       26    0.000    0.000    0.147    0.006 lines.py:1290(_draw_solid)
       58    0.000    0.000    0.000    0.000 core.py:293(_scalar_fill_value)
       24    0.000    0.000    0.000    0.000 locale.py:631(getpreferredencoding)
      549    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
      550    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:669(create_module)
       33    0.000    0.000    0.000    0.000 _base.py:3050(yaxis_inverted)
        1    0.000    0.000    0.020    0.020 Image.py:27(<module>)
       30    0.000    0.000    0.001    0.000 transforms.py:349(_get_ymax)
       27    0.000    0.000    0.000    0.000 {method 'compress' of 'numpy.ndarray' objects}
      144    0.000    0.000    0.000    0.000 pkgutil.py:402(get_importer)
       34    0.000    0.000    0.000    0.000 posixpath.py:230(expanduser)
        2    0.000    0.000    0.001    0.001 backend_pdf.py:415(__init__)
       10    0.000    0.000    0.475    0.048 mathtext.py:2507(parse)
       18    0.000    0.000    0.003    0.000 transforms.py:2118(contains_branch_seperately)
      148    0.000    0.000    0.000    0.000 latex.py:24(_latex_escape)
      340    0.000    0.000    0.000    0.000 backend_bases.py:1122(get_hatch_linewidth)
        4    0.000    0.000    0.000    0.000 transforms.py:590(shrunk_to_aspect)
      287    0.000    0.000    0.000    0.000 __init__.py:894(<genexpr>)
       43    0.000    0.000    0.001    0.000 {method 'prod' of 'numpy.ndarray' objects}
        7    0.000    0.000    0.000    0.000 {method 'connect' of 'PyQt5.QtCore.pyqtBoundSignal' objects}
        3    0.000    0.000    0.003    0.001 _base.py:305(_makefill)
       30    0.000    0.000    0.001    0.000 transforms.py:1562(_init)
       44    0.000    0.000    0.000    0.000 {method 'finditer' of '_sre.SRE_Pattern' objects}
       86    0.000    0.000    0.000    0.000 transforms.py:299(_get_y0)
       19    0.000    0.000    0.000    0.000 tokenize.py:355(detect_encoding)
        1    0.000    0.000    0.042    0.042 mathtext.py:16(<module>)
      340    0.000    0.000    0.000    0.000 backend_bases.py:1110(get_hatch_color)
       44    0.000    0.000    0.000    0.000 axis.py:1983(get_minpos)
       32    0.000    0.000    0.004    0.000 colors.py:886(autoscale_None)
       15    0.000    0.000    0.000    0.000 cycler.py:191(_from_iter)
      147    0.000    0.000    0.001    0.000 __init__.py:424(<genexpr>)
      136    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
      175    0.000    0.000    0.000    0.000 {method 'write' of '_io.BytesIO' objects}
       35    0.000    0.000    0.228    0.007 <frozen importlib._bootstrap>:419(spec_from_loader)
    48/45    0.000    0.000    0.004    0.000 transforms.py:1403(get_matrix)
       61    0.000    0.000    0.000    0.000 numerictypes.py:238(obj2sctype)
       45    0.000    0.000    0.000    0.000 text.py:577(_update_clip_properties)
        1    0.000    0.000    0.149    0.149 text.py:3(<module>)
       87    0.000    0.000    0.000    0.000 patches.py:277(set_antialiased)
       61    0.000    0.000    0.001    0.000 artist.py:831(set_visible)
      155    0.000    0.000    0.000    0.000 cbook.py:1768(<listcomp>)
        2    0.000    0.000    0.005    0.002 base.py:3(<module>)
       22    0.000    0.000    0.000    0.000 figure.py:84(<listcomp>)
       46    0.000    0.000    0.081    0.002 backend_pdf.py:1458(writeObject)
        2    0.000    0.000    0.003    0.001 backend_agg.py:468(get_renderer)
        1    0.000    0.000    0.021    0.021 dates.py:110(<module>)
       85    0.000    0.000    0.000    0.000 patches.py:490(set_hatch)
      262    0.000    0.000    0.000    0.000 markers.py:286(get_snap_threshold)
       30    0.000    0.000    0.001    0.000 transforms.py:2090(__init__)
       57    0.000    0.000    0.000    0.000 six.py:574(iterkeys)
       19    0.000    0.000    0.001    0.000 _add_newdocs.py:6819(add_newdoc_for_scalar_type)
       15    0.000    0.000    0.001    0.000 __init__.py:70(process_projection_requirements)
       13    0.000    0.000    0.000    0.000 _base.py:178(__call__)
       17    0.000    0.000    0.002    0.000 figure.py:1371(sca)
        2    0.000    0.000    0.002    0.001 colorbar.py:844(_locate)
        1    0.000    0.000    0.000    0.000 yacc.py:313(set_defaulted_states)
       70    0.000    0.000    0.000    0.000 header.py:1795(_haswildcard)
        1    0.000    0.000    0.022    0.022 compressed.py:3(<module>)
       27    0.000    0.000    0.000    0.000 pyparsing.py:2617(__str__)
        1    0.000    0.000    0.008    0.008 util.py:3(<module>)
        1    0.000    0.000    0.086    0.086 backend_bases.py:33(<module>)
        1    0.000    0.000    0.026    0.026 patches.py:3(<module>)
        1    0.000    0.000    0.041    0.041 core.py:6(<module>)
      138    0.000    0.000    0.000    0.000 utils.py:71(<lambda>)
       59    0.000    0.000    0.000    0.000 numerictypes.py:438(__getitem__)
       27    0.000    0.000    0.228    0.008 <frozen importlib._bootstrap_external>:1102(_legacy_get_spec)
        2    0.000    0.000    0.282    0.141 backend_pdf.py:630(writeFonts)
       15    0.000    0.000    0.001    0.000 cycler.py:529(_cycler)
       99    0.000    0.000    0.000    0.000 quantity.py:705(_set_unit)
        7    0.000    0.000    0.001    0.000 _util.py:269(getargspec_no_self)
       58    0.000    0.000    0.013    0.000 pyparsing.py:3158(<listcomp>)
       30    0.000    0.000    0.001    0.000 getlimits.py:43(<lambda>)
        1    0.000    0.000    0.107    0.107 _axes.py:1(<module>)
       91    0.000    0.000    0.000    0.000 figure.py:139(current_key_axes)
        1    0.000    0.000    0.000    0.000 runner.py:242(TestRunner)
        1    0.000    0.000    0.001    0.001 arrayprint.py:5(<module>)
      136    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
       15    0.000    0.000    0.000    0.000 _base.py:2398(<listcomp>)
       11    0.000    0.000    0.012    0.001 artist.py:1069(__init__)
        2    0.000    0.000    0.004    0.002 colorbar.py:563(_ticker)
        1    0.000    0.000    0.002    0.002 cbook.py:7(<module>)
       10    0.000    0.000    0.000    0.000 numeric.py:1620(moveaxis)
        1    0.000    0.000    0.036    0.036 figure.py:1609(subplots_adjust)
       19    0.000    0.000    0.000    0.000 mathtext.py:3238(__init__)
        6    0.000    0.000    0.000    0.000 patches.py:1801(<listcomp>)
       48    0.000    0.000    0.001    0.000 header.py:440(block_iter)
       95    0.000    0.000    0.000    0.000 pyparsing.py:2099(__str__)
       90    0.000    0.000    0.001    0.000 core.py:1647(make_mask_none)
        1    0.000    0.000    0.000    0.000 core.py:2710(MaskedArray)
        1    0.000    0.000    0.007    0.007 _type_aliases.py:24(<module>)
       26    0.000    0.000    0.000    0.000 mathtext.py:649(get_kern)
        6    0.000    0.000    0.002    0.000 contour.py:1523(_check_xyz)
        1    0.000    0.000    0.016    0.016 __init__.py:24(<module>)
      226    0.000    0.000    0.000    0.000 pyparsing.py:3152(__str__)
        1    0.000    0.000  173.166  173.166 ClusterEmcee2_newprob_mu.py:2(<module>)
       24    0.000    0.000    0.000    0.000 warnings.py:449(__enter__)
      452    0.000    0.000    0.000    0.000 {method 'get_descent' of 'matplotlib.ft2font.FT2Font' objects}
       56    0.000    0.000    0.000    0.000 yacc.py:1382(__init__)
        1    0.000    0.000    0.066    0.066 inspect.py:27(<module>)
       22    0.000    0.000    0.000    0.000 {method 'indices' of 'slice' objects}
        1    0.000    0.000    0.164    0.164 filters.py:31(<module>)
      232    0.000    0.000    0.000    0.000 optimize.py:137(_check_unknown_options)
        1    0.000    0.000    0.002    0.002 hdulist.py:3(<module>)
       39    0.000    0.000    0.006    0.000 inspect.py:2761(replace)
        1    0.000    0.000    0.051    0.051 npyio.py:1(<module>)
       37    0.000    0.000    0.000    0.000 fromnumeric.py:1903(clip)
       18    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        2    0.000    0.000    0.000    0.000 figure.py:427(set_tight_layout)
       22    0.000    0.000    0.000    0.000 figure.py:78(as_list)
       54    0.000    0.000    0.001    0.000 fromnumeric.py:1694(nonzero)
