Running object 17999
('ROW:', 17999, 'Tau:', '2.9100005447392197', 'V:', '-0.5787053374100214', 'dMu:', '-0.055292264765846394')
         12188382 function calls (12106005 primitive calls) in 81.822 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       12    0.000    0.000    0.000    0.000 table.py:893(_add_as_mixin_column)
        3    0.000    0.000    0.000    0.000 pyparsing.py:1836(__mul__)
        9    0.000    0.000    0.000    0.000 core.py:69(_normalize_equivalencies)
        1    0.000    0.000    0.000    0.000 _common.py:219(tzrangebase)
        4    0.000    0.000    0.000    0.000 table.py:615(_set_masked_from_cols)
        1    0.000    0.000    0.000    0.000 _internal.py:246(_ctypes)
        1    0.000    0.000    0.000    0.000 subprocess.py:1050(_handle_exitstatus)
        1    0.000    0.000    0.000    0.000 _iotools.py:270(NameValidator)
       14    0.000    0.000    0.000    0.000 table.py:814(itercols)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4428(delimitedList)
        1    0.000    0.000    0.000    0.000 threading.py:125(_RLock)
        6    0.000    0.000    0.000    0.000 backend_agg.py:287(points_to_pixels)
        1    0.000    0.000    0.000    0.000 data.py:21(_data_matrix)
        1    0.000    0.000    0.002    0.002 __init__.py:25(Conf)
        1    0.000    0.000    0.000    0.000 numbers.py:169(Real)
        4    0.000    0.000    0.000    0.000 base.py:140(__new__)
        1    0.000    0.000    0.000    0.000 keyword.py:11(<module>)
        1    0.000    0.000    0.000    0.000 pathlib2.py:423(_PosixFlavour)
        1    0.000    0.000    0.000    0.000 utils.py:1956(suppress_warnings)
        3    0.000    0.000    0.000    0.000 __init__.py:747(_get_data_path_cached)
        2    0.000    0.000    0.002    0.001 pyparsing.py:4741(srange)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1457(__init__)
        1    0.000    0.000    0.000    0.000 yacc.py:2028(bind_callables)
       17    0.000    0.000    0.000    0.000 pkgutil.py:398(iter_importers)
        1    0.000    0.000    0.000    0.000 misc.py:89(OrderedDict)
        1    0.000    0.000    0.000    0.000 ucd.py:4(<module>)
       38    0.000    0.000    0.000    0.000 _base.py:367(<genexpr>)
        7    0.000    0.000    0.000    0.000 legend_handler.py:135(__init__)
        1    0.000    0.000    0.000    0.000 bvls.py:1(<module>)
        1    0.000    0.000    0.000    0.000 contour.py:57(ContourLabeler)
        6    0.000    0.000    0.000    0.000 _axes.py:200(set_xlabel)
        4    0.000    0.000    0.000    0.000 rcsetup.py:602(validate_hinting)
        4    0.000    0.000    0.000    0.000 _methods.py:43(_count_reduce_items)
        2    0.000    0.000    0.000    0.000 colorbar.py:355(config_axis)
        1    0.000    0.000    0.000    0.000 check.py:5(<module>)
        2    0.000    0.000    0.000    0.000 table.py:1935(remove_columns)
      103    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 hdf5.py:6(<module>)
        1    0.000    0.000    0.000    0.000 _spherical_bessel.py:1(<module>)
        1    0.000    0.000    0.001    0.001 numpycompat.py:5(<module>)
       13    0.000    0.000    0.000    0.000 lines.py:1498(is_dashed)
        1    0.000    0.000    0.000    0.000 io.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tree.py:649(Info)
        2    0.000    0.000    0.000    0.000 collections.py:792(update_from)
        1    0.000    0.000    0.000    0.000 _differentialevolution.py:216(DifferentialEvolutionSolver)
        1    0.000    0.000    0.000    0.000 diff.py:54(_BaseDiff)
        8    0.000    0.000    0.000    0.000 generic.py:148(t_UNIT)
        1    0.000    0.000    0.000    0.000 <string>:1(ParseResult)
        4    0.000    0.000    0.000    0.000 quantity_helper.py:228(helper_multiplication)
        2    0.000    0.000    0.127    0.063 core.py:290(set_enabled_units)
       19    0.000    0.000    0.000    0.000 __init__.py:75(__init__)
        5    0.000    0.000    0.000    0.000 mathtext.py:2590(math)
        2    0.000    0.000    0.006    0.003 backend_bases.py:129(get_registered_canvas_class)
        4    0.000    0.000    0.000    0.000 mac_roman.py:14(decode)
        1    0.000    0.000    0.000    0.000 _pade.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _axes.py:277(get_legend_handles_labels)
        1    0.000    0.000    0.000    0.000 axis.py:1701(XAxis)
        2    0.000    0.000    0.001    0.001 pyparsing.py:1571(parseString)
        1    0.000    0.000    0.000    0.000 <string>:1(SplitResult)
        5    0.000    0.000    0.000    0.000 numbers.py:284(__float__)
        1    0.000    0.000    0.001    0.001 fitsrec.py:618(__del__)
        5    0.000    0.000    0.001    0.000 yacc.py:325(parse)
       39    0.000    0.000    0.000    0.000 core.py:3454(_get_mask)
        1    0.000    0.000    0.000    0.000 table.py:235(_TableBaseHDU)
        9    0.000    0.000    0.000    0.000 column.py:418(__init__)
        2    0.000    0.000    0.000    0.000 version.py:104(parse)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:412(PdfFile)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2922(__str__)
        1    0.000    0.000    0.000    0.000 <string>:1(DefaultVerifyPaths)
        1    0.000    0.000    0.000    0.000 compressed.py:80(CompImageHeader)
        5    0.000    0.000    0.000    0.000 colorbar.py:449(_set_label)
        1    0.000    0.000    0.001    0.001 numerictypes.py:954(_register_types)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        5    0.000    0.000    0.001    0.000 mathtext.py:302(get_results)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:1749(draw_gouraud_triangles)
        8    0.000    0.000    0.000    0.000 fromnumeric.py:163(reshape)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4192(copy)
        8    0.000    0.000    0.000    0.000 mathtext.py:1511(shrink)
        1    0.000    0.000    0.000    0.000 decomp_qr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:1526(RendererPdf)
       17    0.000    0.000    0.000    0.000 six.py:812(add_metaclass)
        4    0.000    0.000    0.000    0.000 ticker.py:235(create_dummy_axis)
        7    0.000    0.000    0.000    0.000 cm.py:355(check_update)
        1    0.000    0.000    0.000    0.000 quopri.py:3(<module>)
        1    0.000    0.000    0.000    0.000 groups.py:253(GroupsHDU)
        2    0.000    0.000    0.000    0.000 configobj.py:1328(_initialise)
       25    0.000    0.000    0.001    0.000 font_manager.py:736(__str__)
        4    0.000    0.000    0.006    0.002 colors.py:326(to_rgba_array)
       12    0.000    0.000    0.000    0.000 rcsetup.py:190(validate_axisbelow)
        1    0.000    0.000    0.013    0.013 machar.py:98(__init__)
        2    0.000    0.000    0.000    0.000 {posix.readlink}
        1    0.000    0.000    0.000    0.000 cbook.py:1006(mkdirs)
        1    0.000    0.000    0.000    0.000 ssl.py:530(SSLSocket)
        1    0.000    0.000    0.000    0.000 tree.py:3231(VOTableFile)
       13    0.000    0.000    0.000    0.000 _abcoll.py:26(<genexpr>)
        4    0.000    0.000    0.000    0.000 column.py:1145(__new__)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha1}
        2    0.000    0.000    0.000    0.000 backend_pdf.py:1513(writeTrailer)
        1    0.000    0.000    0.000    0.000 _linprog.py:16(<module>)
       10    0.000    0.000    0.000    0.000 doccer.py:187(unindent_string)
        4    0.000    0.000    0.000    0.000 table.py:85(__init__)
        1    0.000    0.000    0.000    0.000 tree.py:820(Values)
        1    0.000    0.000    0.002    0.002 font_manager.py:960(pickle_load)
        1    0.000    0.000    0.000    0.000 geo.py:258(AitoffTransform)
        3    0.000    0.000    0.000    0.000 __init__.py:1078(_fixupParents)
        2    0.000    0.000    0.000    0.000 py3k.py:94(is_pathlib_path)
        2    0.000    0.000    0.000    0.000 misc.py:56(override__dir__)
        1    0.000    0.000    0.000    0.000 common.py:4(<module>)
        1    0.000    0.000    0.000    0.000 linalg_version.py:1(<module>)
        3    0.000    0.000    0.000    0.000 six.py:469(Module_six_moves_urllib)
       14    0.000    0.000    0.000    0.000 core.py:1240(<lambda>)
       37    0.000    0.000    0.000    0.000 constant.py:177(reference)
        1    0.000    0.000    0.038    0.038 __init__.py:547(__init__)
        1    0.000    0.000    0.000    0.000 configobj.py:1232(_load)
       12    0.000    0.000    0.000    0.000 pprint.py:145(_get_pprint_size)
        5    0.000    0.000    0.000    0.000 figure.py:406(_get_axes)
       28    0.000    0.000    0.000    0.000 quantity.py:692(__quantity_subclass__)
        1    0.000    0.000    0.000    0.000 functools32.py:31(OrderedDict)
       24    0.000    0.000    0.000    0.000 table.py:1416(ColumnClass)
        1    0.000    0.000    0.000    0.000 text.py:1751(_AnnotationBase)
        3    0.000    0.000    0.001    0.000 quantity.py:818(to)
        4    0.000    0.000    0.000    0.000 {_codecs.charmap_decode}
        2    0.000    0.000    0.000    0.000 legend_handler.py:368(create_collection)
        1    0.000    0.000    0.000    0.000 trirefine.py:51(UniformTriRefiner)
        2    0.000    0.000    0.000    0.000 axis.py:2192(set_offset_position)
        2    0.000    0.000    0.001    0.001 offsetbox.py:862(draw)
        1    0.000    0.000    0.000    0.000 decoder.py:359(decode)
        2    0.000    0.000    0.000    0.000 path.py:473(transformed)
       10    0.000    0.000    0.005    0.001 decorators.py:640(__get__)
        4    0.000    0.000    0.000    0.000 container.py:118(__init__)
        1    0.000    0.000    0.000    0.000 lex.py:484(_names_to_funcs)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1358(AnnotationBbox)
       11    0.000    0.000    0.000    0.000 legend_handler.py:61(__init__)
        1    0.000    0.000    0.000    0.000 scale.py:144(NaturalLogTransform)
       11    0.000    0.000    0.000    0.000 hdulist.py:696(_positive_index_of)
       44    0.000    0.000    0.000    0.000 util.py:294(decode_ascii)
        1    0.000    0.000    0.000    0.000 decorators.py:156(__call__)
        1    0.000    0.000    0.000    0.000 __init__.py:257(Verbose)
       12    0.000    0.000    0.000    0.000 ticker.py:1399(tick_values)
        1    0.000    0.000    0.000    0.000 pool.py:132(Pool)
        2    0.000    0.000    0.001    0.000 __init__.py:685(_get_cachedir)
        3    0.000    0.000    0.000    0.000 pyparsing.py:1855(__mul__)
       31    0.000    0.000    0.000    0.000 __init__.py:100(disallow_types)
        1    0.000    0.000    0.000    0.000 core.py:672(__rdiv__)
        1    0.000    0.000    0.000    0.000 tree.py:2991(Resource)
        2    0.000    0.000    0.002    0.001 random.py:91(__init__)
       11    0.000    0.000    0.000    0.000 opcode.py:31(name_op)
        1    0.000    0.000    0.000    0.000 pickle_helpers.py:5(<module>)
        2    0.000    0.000    0.000    0.000 patches.py:354(set_alpha)
        3    0.000    0.000    0.000    0.000 pyparsing.py:670(_asStringList)
       42    0.000    0.000    0.000    0.000 decorator.py:118(<lambda>)
        1    0.000    0.000    0.000    0.000 hermite.py:1814(Hermite)
        1    0.000    0.000    0.000    0.000 subprocess32.py:715(Popen)
        2    0.000    0.000    0.000    0.000 os.py:496(__delitem__)
        1    0.000    0.000    0.000    0.000 ticker.py:480(ScalarFormatter)
       65    0.000    0.000    0.000    0.000 sre_parse.py:140(__delitem__)
        1    0.000    0.000    0.000    0.000 _expm_frechet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _decomp_polar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <string>:1(Attribute)
        4    0.000    0.000    0.000    0.000 docstring.py:39(__init__)
        1    0.000    0.000    0.000    0.000 column.py:731(Column)
        7    0.000    0.000    0.000    0.000 registry.py:317(register_identifier)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3039(__init__)
        4    0.000    0.000    0.000    0.000 table.py:1385(_set_masked)
        1    0.000    0.000    0.000    0.000 ptsampler.py:99(PTSampler)
        2    0.000    0.000    0.000    0.000 {posix.putenv}
        4    0.000    0.000    0.000    0.000 offsetbox.py:620(get_transform)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3201(ToolContainerBase)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1811(HermiteE)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2941(__str__)
       52    0.000    0.000    0.000    0.000 mathtext.py:2555(_get_font)
        3    0.000    0.000    0.000    0.000 colorbar.py:456(set_label)
       30    0.000    0.000    0.000    0.000 collections.py:360(set_pickradius)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3142(__init__)
        1    0.000    0.000    0.000    0.000 yacc.py:2885(get_caller_module_dict)
        1    0.000    0.000    0.000    0.000 _laplacian.py:3(<module>)
       20    0.000    0.000    0.000    0.000 __init__.py:15(search_path)
        6    0.000    0.000    0.000    0.000 rcsetup.py:261(validate_backend)
        1    0.000    0.000    0.000    0.000 yacc.py:2954(get_all)
        1    0.000    0.000    0.000    0.000 parser.py:48(_timelex)
       10    0.000    0.000    0.000    0.000 mathtext.py:2557(_set_font)
        3    0.000    0.000    0.018    0.006 backend_agg.py:122(draw_markers)
        7    0.000    0.000    0.000    0.000 cm.py:311(set_cmap)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1165(DatetimeFormat)
       62    0.000    0.000    0.000    0.000 version.py:273(<lambda>)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1530(resetCache)
        9    0.000    0.000    0.000    0.000 ticker.py:341(__init__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3788(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:360(_FuncPtr)
       15    0.000    0.000    0.000    0.000 _base.py:916(get_axes_locator)
        5    0.000    0.000    0.000    0.000 mathtext.py:2582(main)
        1    0.000    0.000    0.000    0.000 cycler.py:77(Cycler)
        1    0.000    0.000    0.000    0.000 __init__.py:2442(Distribution)
        1    0.000    0.000    0.000    0.000 core.py:6254(MaskedConstant)
        2    0.000    0.000    0.000    0.000 {method '__setstate__' of 'numpy.dtype' objects}
        1    0.000    0.000    0.000    0.000 <string>:1(_Version)
        5    0.000    0.000    0.000    0.000 lex.py:258(input)
        4    0.000    0.000    0.000    0.000 __init__.py:127(_declare_state)
        8    0.000    0.000    0.000    0.000 core.py:227(equivalencies)
        1    0.000    0.000    0.000    0.000 fractions.py:360(forward)
        4    0.000    0.000    0.000    0.000 _funcsigs.py:591(replace)
        1    0.000    0.000    0.000    0.000 <string>:1(ArgInfo)
        2    0.000    0.000    0.000    0.000 {_codecs.charmap_build}
