Running object 3347
ROW: 3347 Tau: 2.277185400623659 V: -0.6861684569433611 dMu: 0.004063536676571083
         13288560 function calls (13181823 primitive calls) in 200.525 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1551    0.001    0.000    0.001    0.000 {built-in method _thread.allocate_lock}
      464    0.001    0.000    0.001    0.000 {built-in method numpy.where}
      120    0.001    0.000    0.361    0.003 spines.py:359(set_position)
      168    0.001    0.000    0.004    0.000 mathtext.py:573(_get_font)
       67    0.001    0.000    0.022    0.000 collections.py:699(_set_edgecolor)
   106/53    0.001    0.000    0.022    0.000 transforms.py:2314(frozen)
       44    0.001    0.000    0.003    0.000 transforms.py:546(anchored)
      232    0.001    0.000    0.001    0.000 contextlib.py:60(__init__)
      269    0.001    0.000    0.002    0.000 __init__.py:33(get_format)
      175    0.001    0.000    0.021    0.000 __init__.py:1465(get_metadata)
       74    0.001    0.000    0.010    0.000 <frozen importlib._bootstrap_external>:1196(__init__)
        1    0.001    0.001    0.577    0.577 mathtext.py:2301(__init__)
     2070    0.001    0.000    0.001    0.000 {method 'isidentifier' of 'str' objects}
        2    0.001    0.001    0.002    0.001 _numpy_hacks.py:10(realign_dtype)
      202    0.001    0.000    0.001    0.000 {built-in method builtins.sorted}
      120    0.001    0.000    0.004    0.000 spines.py:285(_calc_offset_transform)
       61    0.001    0.000    0.007    0.000 quantity.py:233(__new__)
       60    0.001    0.000    0.006    0.000 axis.py:915(<listcomp>)
      839    0.001    0.000    0.001    0.000 {method 'count' of 'str' objects}
      739    0.001    0.000    0.001    0.000 {built-in method _imp.is_frozen}
      236    0.001    0.000    0.002    0.000 transforms.py:2460(get_matrix)
     1499    0.001    0.000    0.002    0.000 util.py:779(_is_int)
      286    0.001    0.000    0.005    0.000 {method 'sum' of 'numpy.ndarray' objects}
        2    0.001    0.000    0.194    0.097 pyparsing.py:58(<module>)
      314    0.001    0.000    0.038    0.000 axis.py:495(_get_text1_transform)
       16    0.001    0.000    0.017    0.001 collections.py:1237(<listcomp>)
        3    0.001    0.000    0.202    0.067 corner.py:426(hist2d)
       44    0.001    0.000    0.011    0.000 _base.py:2835(set_xlim)
      361    0.001    0.000    0.013    0.000 backend_pdf.py:2139(new_gc)
      226    0.001    0.000    0.001    0.000 {built-in method posix.getcwd}
      217    0.001    0.000    0.002    0.000 ticker.py:537(fix_minus)
     1171    0.001    0.000    0.002    0.000 {built-in method builtins.all}
      390    0.001    0.000    0.008    0.000 transforms.py:1791(inverted)
       79    0.001    0.000    0.007    0.000 pyparsing.py:3256(__init__)
      112    0.001    0.000    0.002    0.000 arrayprint.py:945(__call__)
      245    0.001    0.000    0.002    0.000 getlimits.py:365(__new__)
       60    0.001    0.000    0.032    0.001 axis.py:1764(_get_pixel_distance_along_axis)
        3    0.001    0.000    0.002    0.001 histograms.py:666(histogram)
      374    0.001    0.000    0.002    0.000 gridspec.py:469(__eq__)
      232    0.001    0.000    0.004    0.000 type_check.py:87(asfarray)
      179    0.001    0.000    0.001    0.000 {method 'translate' of 'str' objects}
      254    0.001    0.000    0.003    0.000 axis.py:1512(set_major_formatter)
      779    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:142(__init__)
      656    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:293(__init__)
      294    0.001    0.000    0.002    0.000 numerictypes.py:365(issubdtype)
     1163    0.001    0.000    0.001    0.000 sre_parse.py:81(groups)
      206    0.001    0.000    0.020    0.000 cbook.py:1131(dedent)
      313    0.001    0.000    0.006    0.000 axis.py:1465(convert_units)
      906    0.001    0.000    0.003    0.000 generic.py:481(_get_unit_name)
      214    0.001    0.000    0.004    0.000 sre_parse.py:223(__init__)
     1974    0.001    0.000    0.001    0.000 version.py:298(_parse_letter_version)
        6    0.001    0.000    0.072    0.012 contour.py:769(__init__)
      184    0.001    0.000    0.001    0.000 cbook.py:349(__init__)
        1    0.001    0.001  192.730  192.730 ClusterEmcee2_newprob_mu.py:270(preform_emcee)
       62    0.001    0.000    0.014    0.000 axis.py:779(set_tick_params)
      196    0.001    0.000    0.011    0.000 axis.py:1499(set_label_text)
     1824    0.001    0.000    0.001    0.000 artist.py:730(get_visible)
       80    0.001    0.000    0.004    0.000 _internal.py:157(_commastring)
     1257    0.001    0.000    0.001    0.000 backend_bases.py:1102(get_hatch_path)
        9    0.001    0.000    0.005    0.001 decorator.py:224(decorate)
       76    0.001    0.000    0.012    0.000 mathtext.py:805(_get_glyph)
      221    0.001    0.000    0.001    0.000 _weakrefset.py:36(__init__)
     1378    0.001    0.000    0.002    0.000 inspect.py:660(<genexpr>)
       54    0.001    0.000    0.001    0.000 ticker.py:1608(scale_range)
      425    0.001    0.000    0.003    0.000 transforms.py:2130(_get_is_affine)
     1476    0.001    0.000    0.001    0.000 header.py:321(_modified)
      287    0.001    0.000    0.048    0.000 axis.py:361(_get_text1_transform)
       74    0.001    0.000    0.011    0.000 <frozen importlib._bootstrap_external>:1281(_fill_cache)
      211    0.001    0.000    0.011    0.000 sre_parse.py:829(fix_flags)
      553    0.001    0.000    0.006    0.000 {method 'max' of 'numpy.ndarray' objects}
     2699    0.001    0.000    0.001    0.000 {built-in method _stat.S_ISLNK}
       59    0.001    0.000    0.005    0.000 path.py:528(get_extents)
      309    0.001    0.000    0.006    0.000 backend_agg.py:287(points_to_pixels)
      601    0.001    0.000    0.001    0.000 axis.py:175(get_tick_padding)
      136    0.001    0.000    0.002    0.000 pyparsing.py:2784(__init__)
       25    0.001    0.000    0.002    0.000 fontconfig_pattern.py:171(generate_fontconfig_pattern)
       17    0.001    0.000    0.001    0.000 cbook.py:2570(normalize_kwargs)
      374    0.001    0.000    0.005    0.000 genericpath.py:39(isdir)
      314    0.001    0.000    0.046    0.000 axis.py:498(_get_text2_transform)
      196    0.001    0.000    0.005    0.000 posixpath.py:152(dirname)
      177    0.001    0.000    0.001    0.000 colors.py:414(__init__)
       26    0.001    0.000    0.033    0.001 __init__.py:905(__init__)
       60    0.001    0.000    0.032    0.001 axis.py:2098(_get_pixel_distance_along_axis)
      173    0.001    0.000    0.055    0.000 __init__.py:2535(activate)
       28    0.001    0.000    0.031    0.001 collections.py:105(__init__)
      470    0.001    0.000    0.001    0.000 pyparsing.py:2345(parseImpl)
      599    0.001    0.000    0.001    0.000 copyreg.py:87(__newobj__)
     1089    0.001    0.000    0.001    0.000 inspect.py:657(<genexpr>)
      287    0.001    0.000    0.029    0.000 axis.py:364(_get_text2_transform)
      135    0.001    0.000    0.012    0.000 backend_pdf.py:1766(_setup_textpos)
  126/118    0.001    0.000    0.052    0.000 core.py:653(__div__)
       30    0.001    0.000    0.282    0.009 axis.py:641(__init__)
       27    0.001    0.000    0.002    0.000 collections.py:858(set_sizes)
      233    0.001    0.000    0.001    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
        1    0.001    0.001    0.001    0.001 generic_parsetab.py:2(<module>)
      103    0.001    0.000    0.003    0.000 core.py:3163(__getitem__)
      240    0.001    0.000    0.003    0.000 axis.py:1545(set_minor_locator)
      430    0.001    0.000    0.599    0.001 font_manager.py:717(_parse_fontconfig_pattern)
      108    0.001    0.000    0.002    0.000 fontconfig_pattern.py:158(_property)
       53    0.001    0.000    0.001    0.000 _base.py:2266(<listcomp>)
       30    0.001    0.000    0.033    0.001 axis.py:1815(_update_label_position)
     1264    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
      266    0.001    0.000    0.012    0.000 font_manager.py:931(copy)
      130    0.001    0.000    0.009    0.000 path.py:447(cleaned)
       24    0.001    0.000    0.010    0.000 pyparsing.py:1223(setParseAction)
      713    0.001    0.000    0.005    0.000 pyparsing.py:3470(<genexpr>)
      861    0.001    0.000    0.001    0.000 {method 'expandtabs' of 'str' objects}
      364    0.001    0.000    0.021    0.000 sre_parse.py:96(closegroup)
      128    0.001    0.000    0.001    0.000 _base.py:2817(get_xlim)
      262    0.001    0.000    0.051    0.000 transforms.py:2716(get_transformed_points_and_affine)
      140    0.001    0.000    0.008    0.000 core.py:616(__format__)
        9    0.001    0.000    0.016    0.002 backend_pdf.py:1776(draw_mathtext)
        1    0.001    0.001    0.178    0.178 qt_compat.py:2(<module>)
       59    0.001    0.000    0.001    0.000 {built-in method matplotlib._path.get_path_extents}
     1857    0.001    0.000    0.001    0.000 backend_pdf.py:293(pdfRepr)
      225    0.001    0.000    0.002    0.000 _weakrefset.py:58(__iter__)
      738    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:771(find_spec)
      506    0.001    0.000    0.002    0.000 text.py:1159(set_x)
      993    0.001    0.000    0.001    0.000 ticker.py:232(set_axis)
       66    0.001    0.000    0.063    0.001 backend_pdf.py:1998(draw_text_simple)
      191    0.001    0.000    0.003    0.000 font_manager.py:1330(is_opentype_cff_font)
       48    0.001    0.000    0.011    0.000 __init__.py:1042(_open_file_or_url)
        2    0.001    0.000    0.001    0.000 {method 'partition' of 'numpy.ndarray' objects}
       72    0.001    0.000    0.001    0.000 {built-in method zlib.compressobj}
      120    0.001    0.000    0.028    0.000 backend_pdf.py:601(fontName)
        6    0.001    0.000    0.013    0.002 patches.py:1811(_pprint_styles)
    106/2    0.001    0.000    0.003    0.001 pyparsing.py:1343(_parseNoCache)
      341    0.001    0.000    0.018    0.000 backend_bases.py:724(new_gc)
       71    0.001    0.000    0.009    0.000 constant.py:89(__new__)
       17    0.001    0.000    0.012    0.001 colors.py:830(__call__)
       80    0.001    0.000    0.046    0.001 backend_pdf.py:378(end)
      284    0.001    0.000    0.023    0.000 __init__.py:1462(has_metadata)
      102    0.001    0.000    0.007    0.000 _base.py:922(_set_artist_props)
      232    0.001    0.000    0.002    0.000 contextlib.py:157(helper)
       44    0.001    0.000    0.017    0.000 ticker.py:635(set_locs)
       45    0.001    0.000    0.002    0.000 transforms.py:686(padded)
       42    0.001    0.000    0.010    0.000 _base.py:3111(set_ylim)
      155    0.001    0.000    0.001    0.000 cbook.py:1761(get_siblings)
       75    0.001    0.000    0.002    0.000 latex.py:90(format_exponential_notation)
      772    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:173(cb)
      454    0.001    0.000    0.001    0.000 fontconfig_pattern.py:151(<listcomp>)
        1    0.001    0.001    0.001    0.001 ClusterEmcee2_newprob_mu.py:385(<listcomp>)
        1    0.001    0.001    1.522    1.522 corner.py:20(corner)
       36    0.001    0.000    0.013    0.000 mathtext.py:2856(subsuper)
       95    0.001    0.000    0.008    0.000 pyparsing.py:2517(__init__)
  231/174    0.001    0.000    0.001    0.000 sre_compile.py:414(_get_literal_prefix)
      140    0.001    0.000    0.005    0.000 textwrap.py:414(dedent)
  106/105    0.001    0.000    0.049    0.000 core.py:691(__mul__)
     1070    0.001    0.000    0.001    0.000 {method 'end' of '_sre.SRE_Match' objects}
   101/85    0.001    0.000    0.406    0.005 <frozen importlib._bootstrap_external>:919(create_module)
      236    0.001    0.000    0.008    0.000 numeric.py:3058(__enter__)
     1279    0.001    0.000    0.001    0.000 font_manager.py:907(set_file)
       12    0.001    0.000    0.001    0.000 {method 'create_contour' of 'matplotlib.QuadContourGenerator' objects}
      240    0.001    0.000    0.002    0.000 axis.py:1523(set_minor_formatter)
     1191    0.001    0.000    0.001    0.000 {method 'isupper' of 'str' objects}
      138    0.001    0.000    0.002    0.000 {method 'all' of 'numpy.generic' objects}
      160    0.001    0.000    0.002    0.000 patches.py:370(set_linewidth)
      236    0.001    0.000    0.003    0.000 numeric.py:3063(__exit__)
      246    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:852(_find_spec_legacy)
      121    0.001    0.000    0.032    0.000 <frozen importlib._bootstrap_external>:413(_find_module_shim)
      237    0.001    0.000    0.001    0.000 core.py:1314(_replace_dtype_fields)
       60    0.001    0.000    0.018    0.000 scale.py:69(set_default_locators_and_formatters)
       54    0.001    0.000    0.226    0.004 ticker.py:1788(tick_values)
       17    0.001    0.000    0.118    0.007 axis.py:2354(get_tick_space)
       78    0.001    0.000    0.004    0.000 mathtext.py:486(render_glyph)
    16/10    0.001    0.000    0.013    0.001 offsetbox.py:453(get_extent_offsets)
        1    0.001    0.001    0.034    0.034 mathtext.py:2764(<listcomp>)
      588    0.001    0.000    0.001    0.000 numerictypes.py:293(issubclass_)
      950    0.001    0.000    0.001    0.000 {built-in method numpy.geterrobj}
       40    0.001    0.000    0.006    0.000 legend.py:887(_get_anchored_bbox)
      228    0.001    0.000    0.001    0.000 quantity.py:771(value)
      269    0.001    0.000    0.001    0.000 cbook.py:479(__init__)
       90    0.001    0.000    0.006    0.000 transforms.py:2203(__init__)
      750    0.001    0.000    0.001    0.000 {method 'groupdict' of '_sre.SRE_Match' objects}
       55    0.001    0.000    0.071    0.001 pyparsing.py:786(_trim_arity)
       26    0.001    0.000    0.010    0.000 pyparsing.py:1012(_trim_arity)
      108    0.001    0.000    0.001    0.000 ticker.py:191(_divmod)
      297    0.001    0.000    0.012    0.000 lines.py:744(_get_transformed_path)
       10    0.001    0.000    0.779    0.078 mathtext.py:888(__init__)
       54    0.001    0.000    0.227    0.004 ticker.py:1784(__call__)
      412    0.001    0.000    0.030    0.000 colors.py:113(is_color_like)
      126    0.001    0.000    0.001    0.000 zipfile.py:320(__init__)
        1    0.001    0.001    0.001    0.001 _cm_listed.py:1(<module>)
        3    0.001    0.000    0.100    0.033 _axes.py:5202(pcolor)
       67    0.001    0.000    0.005    0.000 backend_pdf.py:2255(clip_cmd)
     1885    0.001    0.000    0.001    0.000 inspect.py:2452(default)
      336    0.001    0.000    0.001    0.000 function_base.py:20(_index_deprecate)
      189    0.001    0.000    0.005    0.000 ticker.py:546(__call__)
      126    0.001    0.000    0.001    0.000 backend_pdf.py:1444(reserveObject)
   244/72    0.001    0.000    0.004    0.000 util.py:180(itersubclasses)
      346    0.001    0.000    0.018    0.000 __init__.py:1373(safe_name)
      236    0.001    0.000    0.001    0.000 numeric.py:3054(__init__)
